Rep	Year	RepSeason	Species	IndID	Status	Natal_X	Natal_Y	X	Y	Sex	ProbViable	DistMoved
0	300	0	0	2500082	0	7	108	7	108	0	0.90293	0
0	300	0	0	2500090	0	7	108	7	108	1	0.897472	0
0	300	0	0	2500079	0	7	108	7	108	1	0.886718	0
0	300	0	0	2500092	0	7	108	7	108	1	0.884868	0
0	300	0	0	2500081	0	7	108	7	108	0	0.9012	0
0	300	0	0	2500096	0	7	108	7	108	0	0.896149	0
0	300	0	0	2500094	0	7	108	7	108	0	0.906758	0
0	300	0	0	2494623	4	6	108	7	108	0	0.904185	100
0	300	0	0	2494637	4	6	108	7	108	0	0.892771	100
0	300	0	0	2501226	5	10	108	7	108	1	0.89687	300
0	300	0	0	2500137	0	18	107	18	107	1	0.892461	0
0	300	0	0	2500125	0	18	107	18	107	0	0.90119	0
0	300	0	0	2500117	0	18	107	18	107	0	0.890883	0
0	300	0	0	2500138	0	18	107	18	107	1	0.899706	0
0	300	0	0	2500131	0	18	107	18	107	0	0.894756	0
0	300	0	0	2500121	0	18	107	18	107	1	0.884124	0
0	300	0	0	2500105	0	18	107	18	107	1	0.903659	0
0	300	0	0	2500115	0	18	107	18	107	1	0.892636	0
0	300	0	0	2500113	0	18	107	18	107	1	0.894479	0
0	300	0	0	2500129	0	18	107	18	107	1	0.906291	0
0	300	0	0	2500110	0	18	107	18	107	1	0.887886	0
0	300	0	0	2500101	0	18	107	18	107	0	0.886202	0
0	300	0	0	2500112	0	18	107	18	107	0	0.893157	0
0	300	0	0	2500135	0	18	107	18	107	1	0.89462	0
0	300	0	0	2500116	0	18	107	18	107	1	0.886295	0
0	300	0	0	2500127	0	18	107	18	107	0	0.897005	0
0	300	0	0	2500132	0	18	107	18	107	1	0.880483	0
0	300	0	0	2500114	0	18	107	18	107	0	0.89216	0
0	300	0	0	2500122	0	18	107	18	107	0	0.901323	0
0	300	0	0	2500123	0	18	107	18	107	1	0.893695	0
0	300	0	0	2500103	0	18	107	18	107	0	0.90087	0
0	300	0	0	2500130	0	18	107	18	107	1	0.900973	0
0	300	0	0	2500108	0	18	107	18	107	1	0.894996	0
0	300	0	0	2500124	0	18	107	18	107	1	0.897064	0
0	300	0	0	2500102	0	18	107	18	107	0	0.885485	0
0	300	0	0	2500134	0	18	107	18	107	0	0.895631	0
0	300	0	0	2500120	0	18	107	18	107	0	0.867519	0
0	300	0	0	2500106	0	18	107	18	107	0	0.903441	0
0	300	0	0	2499984	5	19	107	18	107	0	0.893389	100
0	300	0	0	2499997	5	19	107	18	107	1	0.88229	100
0	300	0	0	2500155	0	7	99	7	99	1	0.889195	0
0	300	0	0	2500161	0	7	99	7	99	1	0.884738	0
0	300	0	0	2500154	0	7	99	7	99	1	0.892611	0
0	300	0	0	2500144	0	7	99	7	99	0	0.904526	0
0	300	0	0	2500145	0	7	99	7	99	0	0.898521	0
0	300	0	0	2500156	0	7	99	7	99	1	0.897412	0
0	300	0	0	2500142	0	7	99	7	99	0	0.897803	0
0	300	0	0	2500151	0	7	99	7	99	0	0.895013	0
0	300	0	0	2500149	0	7	99	7	99	1	0.877386	0
0	300	0	0	2500165	0	7	99	7	99	1	0.873316	0
0	300	0	0	2500147	0	7	99	7	99	0	0.891226	0
0	300	0	0	2500139	0	7	99	7	99	1	0.902279	0
0	300	0	0	2500148	0	7	99	7	99	0	0.882945	0
0	300	0	0	2500140	0	7	99	7	99	0	0.908976	0
0	300	0	0	2500153	0	7	99	7	99	0	0.887778	0
0	300	0	0	2500164	0	7	99	7	99	0	0.871835	0
0	300	0	0	2500160	0	7	99	7	99	1	0.910273	0
0	300	0	0	2500150	0	7	99	7	99	0	0.873903	0
0	300	0	0	2500157	0	7	99	7	99	1	0.888252	0
0	300	0	0	2500159	0	7	99	7	99	1	0.855541	0
0	300	0	0	2500141	0	7	99	7	99	0	0.909868	0
0	300	0	0	2500166	0	7	99	7	99	1	0.880126	0
0	300	0	0	2498475	4	7	100	7	99	1	0.912872	100
0	300	0	0	2498484	5	7	100	7	99	1	0.888812	100
0	300	0	0	2498485	5	7	100	7	99	0	0.88966	100
0	300	0	0	2498492	4	7	100	7	99	1	0.895032	100
0	300	0	0	2498721	5	10	96	7	99	1	0.883794	424.264
0	300	0	0	2500253	5	6	97	7	99	0	0.892673	223.607
0	300	0	0	2500171	0	11	121	11	121	1	0.90576	0
0	300	0	0	2500180	0	11	121	11	121	0	0.876234	0
0	300	0	0	2500183	0	11	121	11	121	1	0.869895	0
0	300	0	0	2500175	0	11	121	11	121	1	0.889497	0
0	300	0	0	2500176	0	11	121	11	121	1	0.875062	0
0	300	0	0	2500182	0	11	121	11	121	1	0.892133	0
0	300	0	0	2500173	0	11	121	11	121	1	0.888636	0
0	300	0	0	2500181	0	11	121	11	121	0	0.895755	0
0	300	0	0	2500179	0	11	121	11	121	0	0.884756	0
0	300	0	0	2500172	0	11	121	11	121	1	0.880168	0
0	300	0	0	2500177	0	11	121	11	121	0	0.887073	0
0	300	0	0	2500169	0	11	121	11	121	1	0.909928	0
0	300	0	0	2500178	0	11	121	11	121	1	0.891435	0
0	300	0	0	2495638	4	11	120	11	121	0	0.890021	100
0	300	0	0	2495699	5	11	123	11	121	0	0.874975	200
0	300	0	0	2500212	0	12	93	12	93	0	0.892257	0
0	300	0	0	2500203	0	12	93	12	93	0	0.899439	0
0	300	0	0	2500196	0	12	93	12	93	0	0.911343	0
0	300	0	0	2500213	0	12	93	12	93	0	0.883254	0
0	300	0	0	2500208	0	12	93	12	93	1	0.915638	0
0	300	0	0	2500198	0	12	93	12	93	0	0.893286	0
0	300	0	0	2500187	0	12	93	12	93	1	0.892468	0
0	300	0	0	2500194	0	12	93	12	93	0	0.913006	0
0	300	0	0	2500192	0	12	93	12	93	1	0.886613	0
0	300	0	0	2500205	0	12	93	12	93	0	0.888603	0
0	300	0	0	2500215	0	12	93	12	93	1	0.897999	0
0	300	0	0	2500184	0	12	93	12	93	1	0.891793	0
0	300	0	0	2500191	0	12	93	12	93	1	0.890775	0
0	300	0	0	2500211	0	12	93	12	93	1	0.900123	0
0	300	0	0	2500195	0	12	93	12	93	1	0.92458	0
0	300	0	0	2500204	0	12	93	12	93	1	0.902449	0
0	300	0	0	2500217	0	12	93	12	93	0	0.897346	0
0	300	0	0	2500193	0	12	93	12	93	0	0.916064	0
0	300	0	0	2500199	0	12	93	12	93	1	0.894715	0
0	300	0	0	2500201	0	12	93	12	93	1	0.894295	0
0	300	0	0	2500216	0	12	93	12	93	0	0.87751	0
0	300	0	0	2500206	0	12	93	12	93	0	0.897132	0
0	300	0	0	2500189	0	12	93	12	93	1	0.887431	0
0	300	0	0	2500202	0	12	93	12	93	1	0.903859	0
0	300	0	0	2500185	0	12	93	12	93	1	0.894298	0
0	300	0	0	2500210	0	12	93	12	93	1	0.906925	0
0	300	0	0	2500197	0	12	93	12	93	1	0.906596	0
0	300	0	0	2500188	0	12	93	12	93	1	0.88862	0
0	300	0	0	2500190	0	12	93	12	93	1	0.885063	0
0	300	0	0	2500186	0	12	93	12	93	1	0.899976	0
0	300	0	0	2500209	0	12	93	12	93	1	0.897657	0
0	300	0	0	2494371	4	10	93	12	93	0	0.91322	200
0	300	0	0	2494376	5	10	93	12	93	1	0.902061	200
0	300	0	0	2496697	5	15	92	12	93	0	0.89302	316.228
0	300	0	0	2500680	5	14	93	12	93	0	0.89737	200
0	300	0	0	2500231	0	15	120	15	120	1	0.88106	0
0	300	0	0	2500236	0	15	120	15	120	1	0.899622	0
0	300	0	0	2500230	0	15	120	15	120	1	0.894163	0
0	300	0	0	2500222	0	15	120	15	120	1	0.893586	0
0	300	0	0	2500223	0	15	120	15	120	0	0.889141	0
0	300	0	0	2500232	0	15	120	15	120	0	0.882109	0
0	300	0	0	2500221	0	15	120	15	120	1	0.899694	0
0	300	0	0	2500228	0	15	120	15	120	1	0.891373	0
0	300	0	0	2500226	0	15	120	15	120	1	0.885398	0
0	300	0	0	2500220	0	15	120	15	120	0	0.900829	0
0	300	0	0	2500224	0	15	120	15	120	0	0.886749	0
0	300	0	0	2500218	0	15	120	15	120	0	0.884237	0
0	300	0	0	2500225	0	15	120	15	120	0	0.886864	0
0	300	0	0	2500219	0	15	120	15	120	1	0.888714	0
0	300	0	0	2500229	0	15	120	15	120	1	0.88624	0
0	300	0	0	2500234	0	15	120	15	120	0	0.897149	0
0	300	0	0	2500235	0	15	120	15	120	0	0.903131	0
0	300	0	0	2500227	0	15	120	15	120	1	0.886458	0
0	300	0	0	2500233	0	15	120	15	120	1	0.896339	0
0	300	0	0	2502193	5	13	118	15	120	0	0.895575	282.843
0	300	0	0	2500252	0	6	97	6	97	1	0.903441	0
0	300	0	0	2500259	0	6	97	6	97	1	0.898954	0
0	300	0	0	2500251	0	6	97	6	97	1	0.88844	0
0	300	0	0	2500241	0	6	97	6	97	0	0.896232	0
0	300	0	0	2500263	0	6	97	6	97	1	0.90519	0
0	300	0	0	2500255	0	6	97	6	97	0	0.900343	0
0	300	0	0	2500240	0	6	97	6	97	0	0.903236	0
0	300	0	0	2500249	0	6	97	6	97	0	0.896151	0
0	300	0	0	2500245	0	6	97	6	97	1	0.903484	0
0	300	0	0	2500261	0	6	97	6	97	1	0.897161	0
0	300	0	0	2500243	0	6	97	6	97	0	0.89178	0
0	300	0	0	2500237	0	6	97	6	97	1	0.88603	0
0	300	0	0	2500244	0	6	97	6	97	0	0.909353	0
0	300	0	0	2500265	0	6	97	6	97	1	0.90946	0
0	300	0	0	2500250	0	6	97	6	97	1	0.870934	0
0	300	0	0	2500260	0	6	97	6	97	1	0.892128	0
0	300	0	0	2500264	0	6	97	6	97	1	0.909992	0
0	300	0	0	2500248	0	6	97	6	97	0	0.887979	0
0	300	0	0	2500256	0	6	97	6	97	0	0.910844	0
0	300	0	0	2500257	0	6	97	6	97	0	0.89671	0
0	300	0	0	2500239	0	6	97	6	97	1	0.888778	0
0	300	0	0	2500262	0	6	97	6	97	1	0.873226	0
0	300	0	0	2500242	0	6	97	6	97	0	0.885696	0
0	300	0	0	2500258	0	6	97	6	97	0	0.910486	0
0	300	0	0	2500238	0	6	97	6	97	0	0.89316	0
0	300	0	0	2494226	4	0	102	6	97	0	0.881233	781.025
0	300	0	0	2497470	5	3	95	6	97	1	0.904706	360.555
0	300	0	0	2497543	5	5	99	6	97	1	0.878107	223.607
0	300	0	0	2499382	5	5	98	6	97	0	0.877538	141.421
0	300	0	0	2500676	5	14	93	6	97	1	0.90602	894.427
0	300	0	0	2502282	5	8	96	6	97	1	0.895648	223.607
0	300	0	0	2500267	0	16	128	16	128	0	0.87908	0
0	300	0	0	2500275	0	16	128	16	128	0	0.875711	0
0	300	0	0	2500273	0	16	128	16	128	0	0.870496	0
0	300	0	0	2500270	0	16	128	16	128	1	0.879951	0
0	300	0	0	2500271	0	16	128	16	128	1	0.882446	0
0	300	0	0	2500277	0	16	128	16	128	0	0.87419	0
0	300	0	0	2500269	0	16	128	16	128	0	0.880147	0
0	300	0	0	2500276	0	16	128	16	128	1	0.869095	0
0	300	0	0	2500274	0	16	128	16	128	0	0.870988	0
0	300	0	0	2500268	0	16	128	16	128	1	0.871323	0
0	300	0	0	2500272	0	16	128	16	128	0	0.872675	0
0	300	0	0	2500266	0	16	128	16	128	1	0.879862	0
0	300	0	0	2497191	4	15	128	16	128	0	0.893302	100
0	300	0	0	2500292	0	5	125	5	125	0	0.888397	0
0	300	0	0	2500299	0	5	125	5	125	0	0.879433	0
0	300	0	0	2500290	0	5	125	5	125	1	0.889878	0
0	300	0	0	2500282	0	5	125	5	125	1	0.879272	0
0	300	0	0	2500283	0	5	125	5	125	1	0.875957	0
0	300	0	0	2500293	0	5	125	5	125	0	0.865477	0
0	300	0	0	2500281	0	5	125	5	125	1	0.877418	0
0	300	0	0	2500288	0	5	125	5	125	1	0.86861	0
0	300	0	0	2500286	0	5	125	5	125	1	0.877034	0
0	300	0	0	2500301	0	5	125	5	125	0	0.88039	0
0	300	0	0	2500284	0	5	125	5	125	1	0.887082	0
0	300	0	0	2500278	0	5	125	5	125	1	0.882129	0
0	300	0	0	2500285	0	5	125	5	125	0	0.881212	0
0	300	0	0	2500279	0	5	125	5	125	0	0.896029	0
0	300	0	0	2500289	0	5	125	5	125	1	0.884598	0
0	300	0	0	2500300	0	5	125	5	125	1	0.894589	0
0	300	0	0	2500298	0	5	125	5	125	0	0.877785	0
0	300	0	0	2500287	0	5	125	5	125	0	0.904244	0
0	300	0	0	2500294	0	5	125	5	125	1	0.868508	0
0	300	0	0	2500297	0	5	125	5	125	1	0.888761	0
0	300	0	0	2500280	0	5	125	5	125	0	0.859389	0
0	300	0	0	2497705	5	8	121	5	125	1	0.900261	500
0	300	0	0	2500960	5	4	126	5	125	1	0.887146	141.421
0	300	0	0	2500318	0	7	71	7	71	1	0.890078	0
0	300	0	0	2500314	0	7	71	7	71	0	0.853358	0
0	300	0	0	2500317	0	7	71	7	71	1	0.894731	0
0	300	0	0	2500307	0	7	71	7	71	0	0.872202	0
0	300	0	0	2500309	0	7	71	7	71	0	0.873701	0
0	300	0	0	2500316	0	7	71	7	71	0	0.885193	0
0	300	0	0	2500306	0	7	71	7	71	0	0.886949	0
0	300	0	0	2500315	0	7	71	7	71	0	0.890027	0
0	300	0	0	2500313	0	7	71	7	71	0	0.864555	0
0	300	0	0	2500305	0	7	71	7	71	0	0.871492	0
0	300	0	0	2500311	0	7	71	7	71	0	0.881203	0
0	300	0	0	2500303	0	7	71	7	71	0	0.881035	0
0	300	0	0	2500312	0	7	71	7	71	1	0.87964	0
0	300	0	0	2500304	0	7	71	7	71	1	0.871994	0
0	300	0	0	2500320	0	3	70	3	70	1	0.902667	0
0	300	0	0	2500330	0	3	70	3	70	1	0.906507	0
0	300	0	0	2500328	0	3	70	3	70	1	0.914656	0
0	300	0	0	2500324	0	3	70	3	70	0	0.879495	0
0	300	0	0	2500326	0	3	70	3	70	0	0.899101	0
0	300	0	0	2500332	0	3	70	3	70	0	0.909526	0
0	300	0	0	2500323	0	3	70	3	70	0	0.91017	0
0	300	0	0	2500331	0	3	70	3	70	0	0.914154	0
0	300	0	0	2500329	0	3	70	3	70	0	0.909977	0
0	300	0	0	2500322	0	3	70	3	70	1	0.900924	0
0	300	0	0	2500327	0	3	70	3	70	1	0.920288	0
0	300	0	0	2500319	0	3	70	3	70	1	0.891131	0
0	300	0	0	2497014	4	5	71	3	70	0	0.877585	223.607
0	300	0	0	2500361	0	4	92	4	92	1	0.881686	0
0	300	0	0	2500353	0	4	92	4	92	1	0.870113	0
0	300	0	0	2500347	0	4	92	4	92	0	0.899492	0
0	300	0	0	2500362	0	4	92	4	92	1	0.895502	0
0	300	0	0	2500357	0	4	92	4	92	0	0.876707	0
0	300	0	0	2500349	0	4	92	4	92	1	0.869103	0
0	300	0	0	2500337	0	4	92	4	92	1	0.888729	0
0	300	0	0	2500345	0	4	92	4	92	0	0.898012	0
0	300	0	0	2500343	0	4	92	4	92	0	0.894832	0
0	300	0	0	2500355	0	4	92	4	92	1	0.891014	0
0	300	0	0	2500363	0	4	92	4	92	0	0.88448	0
0	300	0	0	2500333	0	4	92	4	92	0	0.89406	0
0	300	0	0	2500342	0	4	92	4	92	0	0.893931	0
0	300	0	0	2500360	0	4	92	4	92	1	0.8934	0
0	300	0	0	2500346	0	4	92	4	92	1	0.881314	0
0	300	0	0	2500354	0	4	92	4	92	0	0.882043	0
0	300	0	0	2500358	0	4	92	4	92	0	0.899168	0
0	300	0	0	2500344	0	4	92	4	92	1	0.892021	0
0	300	0	0	2500350	0	4	92	4	92	1	0.882398	0
0	300	0	0	2500351	0	4	92	4	92	0	0.883055	0
0	300	0	0	2500364	0	4	92	4	92	0	0.891068	0
0	300	0	0	2500356	0	4	92	4	92	0	0.87293	0
0	300	0	0	2500340	0	4	92	4	92	0	0.893364	0
0	300	0	0	2500352	0	4	92	4	92	0	0.880898	0
0	300	0	0	2500335	0	4	92	4	92	0	0.898657	0
0	300	0	0	2500359	0	4	92	4	92	1	0.896082	0
0	300	0	0	2500348	0	4	92	4	92	1	0.867203	0
0	300	0	0	2500339	0	4	92	4	92	0	0.879547	0
0	300	0	0	2500341	0	4	92	4	92	0	0.906654	0
0	300	0	0	2500336	0	4	92	4	92	1	0.890896	0
0	300	0	0	2499317	5	5	91	4	92	1	0.894411	141.421
0	300	0	0	2500381	0	18	113	18	113	1	0.891514	0
0	300	0	0	2500387	0	18	113	18	113	1	0.890597	0
0	300	0	0	2500380	0	18	113	18	113	0	0.889894	0
0	300	0	0	2500369	0	18	113	18	113	1	0.883515	0
0	300	0	0	2500394	0	18	113	18	113	0	0.884065	0
0	300	0	0	2500382	0	18	113	18	113	0	0.905426	0
0	300	0	0	2500368	0	18	113	18	113	1	0.884743	0
0	300	0	0	2500377	0	18	113	18	113	0	0.880797	0
0	300	0	0	2500375	0	18	113	18	113	1	0.877022	0
0	300	0	0	2500389	0	18	113	18	113	0	0.878795	0
0	300	0	0	2500371	0	18	113	18	113	1	0.895317	0
0	300	0	0	2500365	0	18	113	18	113	0	0.9065	0
0	300	0	0	2500372	0	18	113	18	113	1	0.903006	0
0	300	0	0	2500396	0	18	113	18	113	1	0.900062	0
0	300	0	0	2500379	0	18	113	18	113	1	0.89829	0
0	300	0	0	2500388	0	18	113	18	113	0	0.89431	0
0	300	0	0	2500395	0	18	113	18	113	0	0.904084	0
0	300	0	0	2500376	0	18	113	18	113	0	0.895116	0
0	300	0	0	2500383	0	18	113	18	113	1	0.889382	0
0	300	0	0	2500384	0	18	113	18	113	1	0.909466	0
0	300	0	0	2500367	0	18	113	18	113	1	0.903297	0
0	300	0	0	2500391	0	18	113	18	113	0	0.891544	0
0	300	0	0	2500370	0	18	113	18	113	0	0.893796	0
0	300	0	0	2500385	0	18	113	18	113	1	0.887399	0
0	300	0	0	2500366	0	18	113	18	113	0	0.905433	0
0	300	0	0	2499681	5	19	113	18	113	1	0.888737	100
0	300	0	0	2499685	4	19	113	18	113	1	0.883913	100
0	300	0	0	2499706	4	19	113	18	113	1	0.877297	100
0	300	0	0	2500432	0	19	110	19	110	1	0.891566	0
0	300	0	0	2500418	0	19	110	19	110	0	0.875753	0
0	300	0	0	2500411	0	19	110	19	110	1	0.876115	0
0	300	0	0	2500401	0	19	110	19	110	1	0.885687	0
0	300	0	0	2500425	0	19	110	19	110	0	0.901994	0
0	300	0	0	2500413	0	19	110	19	110	0	0.895679	0
0	300	0	0	2500400	0	19	110	19	110	1	0.894376	0
0	300	0	0	2500409	0	19	110	19	110	0	0.898933	0
0	300	0	0	2500407	0	19	110	19	110	1	0.874116	0
0	300	0	0	2500422	0	19	110	19	110	1	0.895655	0
0	300	0	0	2500403	0	19	110	19	110	1	0.905936	0
0	300	0	0	2500397	0	19	110	19	110	1	0.887162	0
0	300	0	0	2500404	0	19	110	19	110	1	0.903762	0
0	300	0	0	2500430	0	19	110	19	110	1	0.88433	0
0	300	0	0	2500410	0	19	110	19	110	0	0.884538	0
0	300	0	0	2500421	0	19	110	19	110	1	0.895718	0
0	300	0	0	2500428	0	19	110	19	110	1	0.872398	0
0	300	0	0	2500408	0	19	110	19	110	1	0.885059	0
0	300	0	0	2500414	0	19	110	19	110	0	0.896637	0
0	300	0	0	2500415	0	19	110	19	110	1	0.875177	0
0	300	0	0	2500399	0	19	110	19	110	0	0.89713	0
0	300	0	0	2500424	0	19	110	19	110	0	0.890115	0
0	300	0	0	2500402	0	19	110	19	110	1	0.888042	0
0	300	0	0	2500417	0	19	110	19	110	0	0.884435	0
0	300	0	0	2500398	0	19	110	19	110	1	0.888589	0
0	300	0	0	2500429	0	19	110	19	110	1	0.899986	0
0	300	0	0	2500412	0	19	110	19	110	1	0.87317	0
0	300	0	0	2495889	5	12	110	19	110	0	0.899809	700
0	300	0	0	2499996	5	19	107	19	110	1	0.889519	300
0	300	0	0	2500469	0	6	106	6	106	1	0.902965	0
0	300	0	0	2500458	0	6	106	6	106	0	0.894786	0
0	300	0	0	2500448	0	6	106	6	106	1	0.888712	0
0	300	0	0	2500470	0	6	106	6	106	1	0.887408	0
0	300	0	0	2500464	0	6	106	6	106	1	0.899744	0
0	300	0	0	2500450	0	6	106	6	106	0	0.873447	0
0	300	0	0	2500438	0	6	106	6	106	0	0.886462	0
0	300	0	0	2500445	0	6	106	6	106	1	0.888978	0
0	300	0	0	2500443	0	6	106	6	106	0	0.892145	0
0	300	0	0	2500462	0	6	106	6	106	0	0.886944	0
0	300	0	0	2500441	0	6	106	6	106	1	0.883113	0
0	300	0	0	2500434	0	6	106	6	106	0	0.886249	0
0	300	0	0	2500442	0	6	106	6	106	1	0.905785	0
0	300	0	0	2500468	0	6	106	6	106	0	0.887529	0
0	300	0	0	2500447	0	6	106	6	106	1	0.890934	0
0	300	0	0	2500460	0	6	106	6	106	1	0.887206	0
0	300	0	0	2500465	0	6	106	6	106	0	0.897884	0
0	300	0	0	2500444	0	6	106	6	106	1	0.898906	0
0	300	0	0	2500452	0	6	106	6	106	1	0.878684	0
0	300	0	0	2500456	0	6	106	6	106	0	0.889778	0
0	300	0	0	2500436	0	6	106	6	106	0	0.891382	0
0	300	0	0	2500463	0	6	106	6	106	1	0.899502	0
0	300	0	0	2500440	0	6	106	6	106	1	0.893936	0
0	300	0	0	2500457	0	6	106	6	106	1	0.890565	0
0	300	0	0	2500435	0	6	106	6	106	0	0.888007	0
0	300	0	0	2500466	0	6	106	6	106	0	0.893754	0
0	300	0	0	2500449	0	6	106	6	106	1	0.892775	0
0	300	0	0	2500439	0	6	106	6	106	1	0.898082	0
0	300	0	0	2494784	5	7	107	6	106	0	0.88334	141.421
0	300	0	0	2498918	5	0	106	6	106	1	0.895424	600
0	300	0	0	2499120	4	6	105	6	106	0	0.891552	100
0	300	0	0	2500505	0	10	88	10	88	0	0.883532	0
0	300	0	0	2500496	0	10	88	10	88	0	0.894774	0
0	300	0	0	2500489	0	10	88	10	88	0	0.900347	0
0	300	0	0	2500506	0	10	88	10	88	0	0.900968	0
0	300	0	0	2500500	0	10	88	10	88	1	0.910401	0
0	300	0	0	2500491	0	10	88	10	88	0	0.877193	0
0	300	0	0	2500476	0	10	88	10	88	0	0.906307	0
0	300	0	0	2500486	0	10	88	10	88	0	0.899257	0
0	300	0	0	2500484	0	10	88	10	88	0	0.911482	0
0	300	0	0	2500498	0	10	88	10	88	0	0.899525	0
0	300	0	0	2500507	0	10	88	10	88	1	0.908099	0
0	300	0	0	2500472	0	10	88	10	88	1	0.894068	0
0	300	0	0	2500483	0	10	88	10	88	0	0.878703	0
0	300	0	0	2500503	0	10	88	10	88	0	0.890302	0
0	300	0	0	2500488	0	10	88	10	88	0	0.900809	0
0	300	0	0	2500497	0	10	88	10	88	0	0.906049	0
0	300	0	0	2500501	0	10	88	10	88	0	0.903728	0
0	300	0	0	2500485	0	10	88	10	88	0	0.901853	0
0	300	0	0	2500492	0	10	88	10	88	1	0.877647	0
0	300	0	0	2500493	0	10	88	10	88	0	0.896859	0
0	300	0	0	2500508	0	10	88	10	88	0	0.903981	0
0	300	0	0	2500499	0	10	88	10	88	0	0.899992	0
0	300	0	0	2500480	0	10	88	10	88	0	0.897954	0
0	300	0	0	2500495	0	10	88	10	88	0	0.905914	0
0	300	0	0	2500474	0	10	88	10	88	1	0.905981	0
0	300	0	0	2500502	0	10	88	10	88	1	0.907033	0
0	300	0	0	2500490	0	10	88	10	88	0	0.908384	0
0	300	0	0	2500477	0	10	88	10	88	1	0.895983	0
0	300	0	0	2500481	0	10	88	10	88	1	0.891984	0
0	300	0	0	2500475	0	10	88	10	88	0	0.903313	0
0	300	0	0	2494504	4	11	88	10	88	1	0.892049	100
0	300	0	0	2496739	4	10	89	10	88	0	0.874507	100
0	300	0	0	2500525	0	0	87	0	87	1	0.897194	0
0	300	0	0	2500530	0	0	87	0	87	0	0.886887	0
0	300	0	0	2500524	0	0	87	0	87	1	0.89977	0
0	300	0	0	2500514	0	0	87	0	87	1	0.892807	0
0	300	0	0	2500537	0	0	87	0	87	0	0.890283	0
0	300	0	0	2500526	0	0	87	0	87	1	0.893467	0
0	300	0	0	2500513	0	0	87	0	87	1	0.881559	0
0	300	0	0	2500522	0	0	87	0	87	0	0.8979	0
0	300	0	0	2500520	0	0	87	0	87	0	0.888305	0
0	300	0	0	2500533	0	0	87	0	87	1	0.889326	0
0	300	0	0	2500516	0	0	87	0	87	1	0.864265	0
0	300	0	0	2500509	0	0	87	0	87	0	0.888288	0
0	300	0	0	2500518	0	0	87	0	87	0	0.880858	0
0	300	0	0	2500540	0	0	87	0	87	1	0.884663	0
0	300	0	0	2500523	0	0	87	0	87	1	0.895239	0
0	300	0	0	2500531	0	0	87	0	87	0	0.893066	0
0	300	0	0	2500538	0	0	87	0	87	0	0.889179	0
0	300	0	0	2500521	0	0	87	0	87	1	0.898427	0
0	300	0	0	2500527	0	0	87	0	87	0	0.910893	0
0	300	0	0	2500528	0	0	87	0	87	1	0.89115	0
0	300	0	0	2500512	0	0	87	0	87	0	0.885242	0
0	300	0	0	2500534	0	0	87	0	87	0	0.884376	0
0	300	0	0	2500515	0	0	87	0	87	1	0.896704	0
0	300	0	0	2500529	0	0	87	0	87	0	0.880306	0
0	300	0	0	2500511	0	0	87	0	87	0	0.892961	0
0	300	0	0	2500539	0	0	87	0	87	1	0.886254	0
0	300	0	0	2496503	5	0	90	0	87	0	0.884761	300
0	300	0	0	2500559	0	17	109	17	109	0	0.896574	0
0	300	0	0	2500564	0	17	109	17	109	1	0.889508	0
0	300	0	0	2500558	0	17	109	17	109	1	0.895688	0
0	300	0	0	2500548	0	17	109	17	109	1	0.878536	0
0	300	0	0	2500549	0	17	109	17	109	0	0.90634	0
0	300	0	0	2500560	0	17	109	17	109	1	0.88911	0
0	300	0	0	2500547	0	17	109	17	109	0	0.891762	0
0	300	0	0	2500556	0	17	109	17	109	1	0.889506	0
0	300	0	0	2500552	0	17	109	17	109	1	0.90723	0
0	300	0	0	2500567	0	17	109	17	109	0	0.896104	0
0	300	0	0	2500550	0	17	109	17	109	1	0.898213	0
0	300	0	0	2500541	0	17	109	17	109	1	0.894103	0
0	300	0	0	2500551	0	17	109	17	109	0	0.897915	0
0	300	0	0	2500545	0	17	109	17	109	1	0.888458	0
0	300	0	0	2500557	0	17	109	17	109	0	0.88551	0
0	300	0	0	2500566	0	17	109	17	109	0	0.888333	0
0	300	0	0	2500563	0	17	109	17	109	1	0.893066	0
0	300	0	0	2500555	0	17	109	17	109	0	0.908342	0
0	300	0	0	2500561	0	17	109	17	109	0	0.898143	0
0	300	0	0	2500562	0	17	109	17	109	1	0.887325	0
0	300	0	0	2500546	0	17	109	17	109	1	0.89506	0
0	300	0	0	2500569	0	17	109	17	109	1	0.884987	0
0	300	0	0	2494935	4	16	110	17	109	0	0.895886	141.421
0	300	0	0	2496087	5	15	105	17	109	0	0.905624	447.214
0	300	0	0	2496116	5	16	111	17	109	0	0.895076	223.607
0	300	0	0	2496889	5	19	109	17	109	0	0.889178	200
0	300	0	0	2500586	0	9	81	9	81	1	0.894508	0
0	300	0	0	2500582	0	9	81	9	81	1	0.895238	0
0	300	0	0	2500585	0	9	81	9	81	1	0.903987	0
0	300	0	0	2500575	0	9	81	9	81	1	0.879535	0
0	300	0	0	2500576	0	9	81	9	81	0	0.879434	0
0	300	0	0	2500584	0	9	81	9	81	0	0.892861	0
0	300	0	0	2500573	0	9	81	9	81	0	0.915129	0
0	300	0	0	2500583	0	9	81	9	81	0	0.903104	0
0	300	0	0	2500581	0	9	81	9	81	1	0.90089	0
0	300	0	0	2500572	0	9	81	9	81	0	0.889711	0
0	300	0	0	2500577	0	9	81	9	81	1	0.904799	0
0	300	0	0	2500570	0	9	81	9	81	1	0.885213	0
